task_lang,transfer_lang,uas,las
hyw,pcm,0.6206359795419168,0.4098287747387147
id,pcm,0.6846737628203574,0.5289867371432728
is,pcm,0.5874034840713799,0.4563094320226163
it,pcm,0.7285281317998135,0.5795772458812558
ja,pcm,0.0671703245618229,0.0136141704255059
jaa,pcm,0.2869565217391304,0.1043478260869565
jv,pcm,0.5626437983685422,0.381370703479049
ka,pcm,0.6254001083370266,0.4202984192642931
kk,pcm,0.6025781952633157,0.4315978814829619
kmr,pcm,0.5822102425876011,0.3482080463212538
ko,pcm,0.5449507898436854,0.368054160709855
koi,pcm,0.2545018007202881,0.1284513805522208
kpv,pcm,0.2103771741254641,0.0938049638460035
krl,pcm,0.4864253393665158,0.306076276664512
ky,pcm,0.2425629290617849,0.1018306636155606
la,pcm,0.5281256038647343,0.3548212560386473
lb,pcm,0.5048543689320388,0.233009708737864
lij,pcm,0.5041778573560132,0.2645478961504028
lt,pcm,0.6241390895346884,0.4705190660171342
ltg,pcm,0.6058823529411764,0.3764705882352941
lv,pcm,0.6570376890453709,0.5004134325571471
lzh,pcm,0.668190400476995,0.4990559475305575
mdf,pcm,0.2607661194384963,0.118486795146324
mk,pcm,0.788235294117647,0.5683823529411764
ml,pcm,0.55264253017062,0.3803578859758635
mpu,pcm,0.2303370786516854,0.0674157303370786
mr,pcm,0.6067961165048543,0.4126213592233009
mt,pcm,0.1895601914566964,0.0427165176555585
myu,pcm,0.1653620352250489,0.0499021526418786
myv,pcm,0.238063214525891,0.1091363243347103
nap,pcm,0.4925373134328358,0.1741293532338308
naq,pcm,0.4824950457676701,0.280645465697839
nds,pcm,0.4156566116832224,0.237765424223093
nhi,pcm,0.3188297074268567,0.1284321080270067
nl,pcm,0.7450862865562798,0.6416922654279363
nmf,pcm,0.2074898785425101,0.1062753036437247
no,pcm,0.7451360090611813,0.6449697656150094
oc,pcm,0.5749032065918793,0.3899533406135212
olo,pcm,0.4549731182795699,0.2513440860215054
or,pcm,0.446064139941691,0.26044703595724
orv,pcm,0.5225108225108225,0.3054383116883117
ota,pcm,0.4149859532894461,0.2228185668162187
otk,pcm,0.2278481012658227,0.1075949367088607
pad,pcm,0.2539682539682539,0.123015873015873
pay,pcm,0.2923976608187134,0.0832748538011695
pcm,pcm,0.9117073170731708,0.8805574912891986
pl,pcm,0.7253484564080035,0.561989962325439
pro,pcm,0.7450862865562798,0.6416922654279363
ps,pcm,0.5237275633144824,0.3548069830341775
pt,pcm,0.7372232724217601,0.5853014072673808
quc,pcm,0.3431538999300909,0.1521022670528313
ro,pcm,0.6810992591035678,0.4918291209079922
ru,pcm,0.6914008613634982,0.5554391691255898
sa,pcm,0.230752024336778,0.058784055831432
sab,pcm,0.2698120162182086,0.1146332473276815
sah,pcm,0.6570376890453709,0.5004134325571471
say,pcm,0.6522410382592754,0.4874800984223477
scn,pcm,0.4070867547304534,0.1846661906461978
sd,pcm,0.5267203182927932,0.3017451849172619
sdh,pcm,0.375,0.2352941176470588
sga,pcm,0.6067961165048543,0.4126213592233009
si,pcm,0.675,0.4170454545454545
sjo,pcm,0.0358534684333593,0.0039620680696284
sk,pcm,0.7387005649717514,0.5683458882611425
sl,pcm,0.6952959687483045,0.531278823720905
sme,pcm,0.1851148851148851,0.0614385614385614
sms,pcm,0.193019943019943,0.0783475783475783
sq,pcm,0.1851148851148851,0.0614385614385614
sr,pcm,0.7267314595919797,0.5570440416776115
sv,pcm,0.7534812367240973,0.6661257965541657
ta,pcm,0.6837961950579489,0.483708725125738
te,pcm,0.7253814147018031,0.59500693481276
th,pcm,0.3846999633492153,0.2273348215773165
tl,pcm,0.6766794101583834,0.4134352812670672
tn,pcm,0.3130841121495327,0.1401869158878504
tpn,pcm,0.2697426796805678,0.1126885536823425
tr,pcm,0.625325264153919,0.4458780160857908
tt,pcm,0.2912280701754386,0.1412280701754386
ug,pcm,0.5255566311713455,0.3445304937076476
uk,pcm,0.6748899616640636,0.5258057645889536
ur,pcm,0.3189247602323382,0.1652032959610968
urb,pcm,0.1912568306010929,0.0382513661202185
uz,pcm,0.5418060200668896,0.3642140468227425
vep,pcm,0.3668457405986186,0.1826554105909439
vi,pcm,0.6494108983799706,0.4592047128129602
wbp,pcm,0.1269841269841269,0.0539682539682539
wo,pcm,0.2423339421320773,0.0600788234163222
wuu,pcm,0.2425629290617849,0.1018306636155606
xav,pcm,0.2273336310853059,0.0562751228226887
xcl,pcm,0.4929046164900305,0.2470810131129872
xnr,pcm,0.4128878281622912,0.1694510739856801
xpg,pcm,0.2311796087729697,0.0409010077059869
xum,pcm,0.3188297074268567,0.1284321080270067
yi,pcm,0.7555156234401518,0.6256364180892483
yo,pcm,0.1609850782482106,0.0399126531602571
yrk,pcm,0.1477987421383647,0.0314465408805031
yrl,pcm,0.2411276617014895,0.0863740877736679
yue,pcm,0.2443598218134789,0.1231498778560137
zh,pcm,0.2303370786516854,0.0674157303370786
ab,pl,0.3474728389230042,0.2045347189418989
abq,pl,0.1533742331288343,0.0414110429447852
af,pl,0.671966610354765,0.4941866242671172
aii,pl,0.0883002207505518,0.0198675496688741
ajp,pl,0.632446134347275,0.4448669201520912
akk,pl,0.217781369973732,0.0448979591836734
aln,pl,0.4963101938711695,0.2603502188868042
am,pl,0.6352647352647353,0.3071928071928071
ang,pl,0.3040935672514619,0.1988304093567251
apu,pl,0.278,0.145
aqz,pl,0.2922343324250681,0.1559945504087193
ar,pl,0.3046658259773014,0.239108326892568
arh,pl,0.2717166007160354,0.0898812888637648
arr,pl,0.3742992669253989,0.1332470892626132
az,pl,0.7138157894736842,0.5668859649122807
azz,pl,0.4013679619349722,0.2092585249801744
bar,pl,0.5192870444267093,0.3469672785315243
be,pl,0.8405053790342757,0.7559419564673505
bej,pl,0.1366412852480964,0.0185758513931888
bg,pl,0.8920758076825235,0.7749300432459933
bho,pl,0.3347336834208552,0.1747936984246061
bm,pl,0.2366345945163857,0.0567894089560876
bn,pl,0.703125,0.559375
bor,pl,0.2436039360393604,0.1118081180811808
br,pl,0.6368179092544474,0.425944433339996
bxr,pl,0.4224748230132615,0.2360155548908166
ca,pl,0.7439691326958564,0.5871665827881228
ceb,pl,0.5199709513435004,0.2810457516339869
ckb,pl,0.2950819672131147,0.1147540983606557
ckt,pl,0.2900065316786414,0.1345525800130633
cop,pl,0.0474968506508654,0.0032659916950496
cpg,pl,0.6294594003064128,0.4108119938717444
cs,pl,0.8508591623674696,0.7606694560669456
ctn,pl,0.3260884423484382,0.1557651561752443
cu,pl,0.5210853871048046,0.3053024645257655
cy,pl,0.6846000234934806,0.4728062962527898
da,pl,0.728923476005188,0.6213708470517809
de,pl,0.7894639267802431,0.6820175438596491
egy,pl,0.2819787379972565,0.0575274348422496
el,pl,0.8152399342058213,0.6604805835657585
eme,pl,0.3408149171270718,0.1709254143646408
en,pl,0.7461531981109167,0.6165686279368258
eo,pl,0.7636146020347098,0.6412327947336924
es,pl,0.7938028459476181,0.6666426067230357
ess,pl,0.2429906542056074,0.0751557632398753
et,pl,0.7579077202720028,0.6303617508155217
eu,pl,0.7136292770985476,0.582834167555592
fa,pl,0.5040964215454342,0.4132280797868367
fi,pl,0.751488587495865,0.6385489028558827
fo,pl,0.6150380778719297,0.5001608924166041
fr,pl,0.7724536338330482,0.640113022772244
frm,pl,0.6640613692285425,0.5513581319052444
fro,pl,0.5985414177618479,0.4591547192353644
ga,pl,0.6208882123237806,0.4146866106294262
gd,pl,0.5877135038218364,0.3777484193639709
gl,pl,0.3959620635148728,0.2034775111366575
gn,pl,0.304147465437788,0.0967741935483871
got,pl,0.2659344969601883,0.0880564816630711
grc,pl,0.5897935856921939,0.4343217015172908
gsw,pl,0.3989706443004193,0.2209302325581395
gu,pl,0.6424403183023872,0.4885941644562334
gub,pl,0.2565502183406113,0.0937772925764192
gun,pl,0.162350064940026,0.0131408052563221
gv,pl,0.3712187107374118,0.1284430269643375
gwi,pl,0.4841269841269841,0.4097222222222222
gya,pl,0.2050520059435364,0.0330609212481426
ha,pl,0.2635991000708848,0.1152648935186612
hbo,pl,0.4452406706327744,0.2398593834505138
he,pl,0.7543662547237259,0.5817587580431008
hi,pl,0.5316660760390827,0.3933242207934659
hit,pl,0.1772345301757066,0.0305576776165011
hr,pl,0.8471145919208574,0.7669002473206925
hsb,pl,0.640279394644936,0.5309393749440315
ht,pl,0.2854887218045113,0.0854887218045112
hu,pl,0.787040581929556,0.6240428790199081
hy,pl,0.748790650893242,0.6392068585660233
hyw,pl,0.741012526869765,0.5919501890148988
id,pl,0.7552311907475208,0.6073273040273501
is,pl,0.6350831908640899,0.487658252600762
it,pl,0.76054553932235,0.6297870686975443
ja,pl,0.1054440743161037,0.0289311083130116
jaa,pl,0.4,0.1391304347826087
jv,pl,0.6040577285086802,0.4296869553092101
ka,pl,0.7635298173043779,0.6224947062589254
kk,pl,0.6532427300889377,0.5290296792245428
kmr,pl,0.6883298392732355,0.5058400718778078
ko,pl,0.6003520918747121,0.4146413507095006
koi,pl,0.3697478991596639,0.2208883553421368
kpv,pl,0.2559116669923783,0.139828024232949
krl,pl,0.5746606334841629,0.4124111182934712
ky,pl,0.6003379156746793,0.4120267260579064
la,pl,0.660927536231884,0.5231207729468599
lb,pl,0.4466019417475728,0.2427184466019417
lij,pl,0.5446135481945688,0.3296031035511788
lt,pl,0.8010246934318831,0.6863766168318495
ltg,pl,0.6294117647058823,0.5117647058823529
lv,pl,0.8197967512202928,0.7112106905657358
lzh,pl,0.4084497058198058,0.1519458424895442
mdf,pl,0.3021651201522722,0.165358077563645
mk,pl,0.9183823529411764,0.7875
ml,pl,0.5888472742405326,0.431960049937578
mpu,pl,0.2191011235955056,0.0561797752808988
mr,pl,0.6699029126213593,0.5485436893203883
mt,pl,0.2016616996297299,0.0595141334778289
myu,pl,0.1917808219178082,0.0616438356164383
myv,pl,0.2987799020078778,0.1630319915457777
nap,pl,0.4875621890547263,0.2487562189054726
naq,pl,0.2151641239019879,0.0997688395746648
nds,pl,0.4804520185910872,0.3078465323977034
nhi,pl,0.3735334531233484,0.1663671916287918
nl,pl,0.8167378437101971,0.7020553932219475
nmf,pl,0.2439271255060728,0.1319163292847503
no,pl,0.7604998264491496,0.6438919234914777
oc,pl,0.6016082597041597,0.4448525761937854
olo,pl,0.530241935483871,0.3622311827956989
or,pl,0.2016616996297299,0.0595141334778289
orv,pl,0.6338609307359307,0.5043831168831169
ota,pl,0.479978196150782,0.3237452304079836
otk,pl,0.1645569620253164,0.0759493670886076
pad,pl,0.2083333333333333,0.1130952380952381
pay,pl,0.2657309941520467,0.0704093567251462
pcm,pl,0.5053658536585366,0.3398606271777003
pl,pl,0.9183939720702372,0.8867233781966799
pro,pl,0.503525084295494,0.3860222744456932
ps,pl,0.6240472092451438,0.524465207769855
pt,pl,0.7895820205839109,0.6408401596303298
quc,pl,0.3189853190851892,0.1258364126635374
ro,pl,0.7790096859509923,0.6544760303364686
ru,pl,0.8568275449269805,0.787806235299069
sa,pl,0.3145439090949761,0.1119760211157339
sab,pl,0.2941393291559159,0.1363803907113896
sah,pl,0.2328767123287671,0.1157534246575342
say,pl,0.2346758349705304,0.0801571709233791
scn,pl,0.514637629418065,0.311763655837201
sd,pl,0.5607197757482594,0.4122434216475269
sdh,pl,0.2573529411764705,0.1470588235294117
sga,pl,0.3598130841121495,0.1004672897196261
si,pl,0.7011363636363637,0.4465909090909091
sjo,pl,0.040984671343206,0.0038321641984931
sk,pl,0.8957156308851224,0.8070464532328939
sl,pl,0.8330258803103467,0.7362324344853779
sme,pl,0.2171828171828171,0.0858141858141858
sms,pl,0.3208689458689459,0.1834045584045584
sq,pl,0.8199381761978362,0.6414219474497682
sr,pl,0.4452406706327744,0.2398593834505138
sv,pl,0.7792807410903941,0.6662290535756431
ta,pl,0.7378088781981194,0.5982943363218893
te,pl,0.8141470180305131,0.6851595006934813
th,pl,0.5411988138473328,0.3305234398427348
tl,pl,0.6941561987984708,0.4680502457673403
tn,pl,0.3925233644859813,0.1682242990654205
tpn,pl,0.244676131322094,0.0998225377107364
tr,pl,0.6666633811701624,0.5197129790253903
tt,pl,0.3776315789473684,0.2350877192982456
ug,pl,0.5590513068731849,0.4168441432720232
uk,pl,0.8449169388044867,0.752591225330115
ur,pl,0.3614750776712144,0.2520599756855329
urb,pl,0.2131147540983606,0.0628415300546448
uz,pl,0.5861761426978819,0.4448160535117056
vep,pl,0.3998465080583269,0.2386799693016116
vi,pl,0.6717231222385861,0.5022091310751104
wbp,pl,0.1682539682539682,0.0634920634920634
wo,pl,0.2729981736037681,0.0779582812650197
wuu,pl,0.3409610983981693,0.1521739130434782
xav,pl,0.2679767753461367,0.0692273336310853
xcl,pl,0.5368241422669301,0.3558469552721394
xnr,pl,0.4252187748607796,0.247016706443914
xpg,pl,0.2234736218138708,0.0616478956727919
xum,pl,0.1523235800344234,0.0301204819277108
yi,pl,0.7582110412299091,0.6579814315663373
yo,pl,0.1839136236806987,0.0551983501152493
yrk,pl,0.1957547169811321,0.0416666666666666
yrl,pl,0.2945116465060481,0.1110666799960012
yue,pl,0.3959620635148728,0.2034775111366575
zh,pl,0.2999496267802354,0.1483376837477675
ab,pro,0.3414265470004723,0.1742087860179499
abq,pro,0.1733128834355828,0.0291411042944785
af,pro,0.6736559674053463,0.5308556096591474
aii,pro,0.0794701986754966,0.0176600441501103
ajp,pro,0.6311787072243346,0.4359949302915082
akk,pro,0.2552030713275409,0.0603758335017175
aln,pro,0.5345215759849906,0.2706691682301438
am,pro,0.5852147852147852,0.2678321678321678
ang,pro,0.47953216374269,0.3157894736842105
apu,pro,0.33,0.176
aqz,pro,0.4141689373297003,0.2282016348773842
ar,pro,0.2993857543831102,0.1921002318675507
arh,pro,0.2589033352176371,0.0917655926135293
arr,pro,0.3639499784389823,0.1423027166882277
az,pro,0.6732456140350878,0.5361842105263158
azz,pro,0.4763084853291038,0.2214512291831879
bar,pro,0.4743947858472998,0.2943602021814312
be,pro,0.6977733299974981,0.5896297222917188
bej,pro,0.2290184921763869,0.054054054054054
bg,pro,0.7842788094632409,0.6578478758585602
bho,pro,0.3296324081020255,0.1588897224306076
bm,pro,0.2835853287998264,0.0696664978658757
bn,pro,0.565625,0.415625
bor,pro,0.2699261992619926,0.1093480934809348
br,pro,0.6431141315210873,0.4502298620827503
bxr,pro,0.415594775152059,0.214677435437232
ca,pro,0.7585136722026505,0.6759939607448414
ceb,pro,0.5591866376180101,0.2824981844589688
ckb,pro,0.4016393442622951,0.1967213114754098
ckt,pro,0.310254735467015,0.1441868060091443
cop,pro,0.0558018009611347,0.0065786404143143
cpg,pro,0.6110746333989933,0.4014007441453272
cs,pro,0.7103979634669808,0.6077778229137046
ctn,pro,0.3290957555874513,0.1441459913881484
cu,pro,0.5027632561613145,0.2742842917600199
cy,pro,0.6530600258428286,0.4458475273111711
da,pro,0.6651701087498753,0.5861518507432905
de,pro,0.6980733953905899,0.6272856780438304
egy,pro,0.2734053497942387,0.0439814814814814
el,pro,0.7835943645855682,0.6659157548451692
eme,pro,0.3459944751381215,0.1695441988950276
en,pro,0.7014088834487168,0.5865772011635801
eo,pro,0.7426690604428486,0.6295631358467983
es,pro,0.7761394101876675,0.7017941843679109
ess,pro,0.2422118380062305,0.079828660436137
et,pro,0.6482951133615723,0.5027184056348086
eu,pro,0.6424058422909658,0.4622138344137195
fa,pro,0.5068854745125383,0.3837687078217994
fi,pro,0.6507057007387804,0.5228939243577021
fo,pro,0.6143945082055132,0.4971039365011262
fr,pro,0.7885602173256867,0.708773518462622
frm,pro,0.7701066242099677,0.6876537849182226
fro,pro,0.7130376344086021,0.5976702508960573
ga,pro,0.6102654047256602,0.4042292673241114
gd,pro,0.5868642068509956,0.3936019628196659
gl,pro,0.737042297979798,0.6190340909090909
gn,pro,0.336405529953917,0.1013824884792626
got,pro,0.3182977054324377,0.1019807805452049
grc,pro,0.544073152692799,0.3780004034155853
gsw,pro,0.3870091498284407,0.1886675562333206
gu,pro,0.5697612732095491,0.4074270557029177
gub,pro,0.2209606986899563,0.0803493449781659
gun,pro,0.1349224539689816,0.0080220032088012
gv,pro,0.3429013240552817,0.108727167294868
gwi,pro,0.5625,0.4642857142857143
gya,pro,0.3242942050520059,0.088410104011887
ha,pro,0.3065922889635405,0.1035843067155669
hbo,pro,0.4942536506219578,0.3208491076257436
he,pro,0.7557620944404726,0.6088584754706703
hi,pro,0.4657689127389932,0.3241701682444861
hit,pro,0.2039724980901451,0.0458365164247517
hr,pro,0.7314509480626545,0.6338829348722177
hsb,pro,0.5759828064833885,0.4524939554043163
ht,pro,0.3375187969924812,0.1247368421052631
hu,pro,0.6674961715160797,0.5301493108728943
hy,pro,0.6138225010776378,0.4851285981129364
hyw,pro,0.652805574086428,0.4709065302794455
id,pro,0.6850132143636496,0.5180515481415028
is,pro,0.6384577564725733,0.493759288435967
it,pro,0.7744870997824059,0.690052844264843
ja,pro,0.081212179170452,0.0156064880487506
jaa,pro,0.3217391304347826,0.1217391304347826
jv,pro,0.5448650909851496,0.3690301889423412
ka,pro,0.6525336091003102,0.499039739991136
kk,pro,0.6000799440391725,0.4607774557809533
kmr,pro,0.6304282719377059,0.4244783867425377
ko,pro,0.5520280728286683,0.3552583385516972
koi,pro,0.3601440576230492,0.2016806722689075
kpv,pro,0.2890365448504983,0.1319132304084424
krl,pro,0.524240465416936,0.3493859082094376
ky,pro,0.5818293525842869,0.4066507948698257
la,pro,0.6138937198067633,0.4683768115942029
lb,pro,0.4466019417475728,0.1941747572815534
lij,pro,0.5917636526410027,0.3922709638913757
lt,pro,0.6676465647572652,0.5379640517386192
ltg,pro,0.6764705882352942,0.5235294117647059
lv,pro,0.6864047371369129,0.5490384358912805
lzh,pro,0.3877862054299284,0.136031757283618
mdf,pro,0.2895550797049726,0.1349036402569593
mk,pro,0.8602941176470589,0.7330882352941176
ml,pro,0.5230961298377028,0.3820224719101123
mpu,pro,0.1910112359550561,0.0505617977528089
mr,pro,0.6480582524271845,0.4927184466019417
mt,pro,0.3765917095638038,0.1422378759143863
myu,pro,0.1829745596868884,0.0616438356164383
myv,pro,0.2736093765011048,0.1260447689499471
nap,pro,0.5870646766169154,0.4328358208955223
naq,pro,0.181044845122515,0.0674063800277392
nds,pro,0.4473708192836963,0.2524378018773353
nhi,pro,0.4277560511573829,0.1870838177782475
nl,pro,0.752378811717989,0.655428186109238
nmf,pro,0.2496626180836707,0.1136977058029689
no,pro,0.7049270173002795,0.604121375984216
oc,pro,0.7126973096396307,0.6057778219001291
olo,pro,0.4314516129032258,0.2459677419354838
or,pro,0.5034013605442177,0.3391642371234208
orv,pro,0.6169507575757576,0.4522862554112554
ota,pro,0.4606482452094427,0.2899073336408235
otk,pro,0.1582278481012658,0.0822784810126582
pad,pro,0.2321428571428571,0.125
pay,pro,0.2757894736842105,0.0984795321637427
pcm,pro,0.4381881533101045,0.277212543554007
pl,pro,0.7743786359945152,0.6623667079356205
pro,pro,0.8777970777562072,0.8508225196689486
ps,pro,0.6311777723137447,0.5247110892549791
pt,pro,0.7831674018063433,0.675921024994749
quc,pro,0.3334664935583741,0.1610905822430839
ro,pro,0.728267913754751,0.5930149055050532
ru,pro,0.7004026243061628,0.6040486890159787
sa,pro,0.3255044065673511,0.1040128841766205
sab,pro,0.3531146332473276,0.1629192775525249
sah,pro,0.323972602739726,0.1643835616438356
say,pro,0.2615913555992141,0.081237721021611
scn,pro,0.6150481970724742,0.444127097465191
sd,pro,0.5443530156433674,0.3582602405280767
sdh,pro,0.4926470588235294,0.2352941176470588
sga,pro,0.4299065420560747,0.1039719626168224
si,pro,0.571590909090909,0.3659090909090909
sjo,pro,0.0830735255910626,0.0210444271239282
sk,pro,0.7735404896421846,0.671217827997489
sl,pro,0.7156692528891542,0.6022190874070859
sme,pro,0.2519480519480519,0.0921078921078921
sms,pro,0.3176638176638177,0.1363960113960114
sq,pro,0.8361669242658424,0.6483771251931993
