task_lang,transfer_lang,accuracy,f1_score,transfer_language
chf,arz,0.1891891891891892,0.0721720430107526,results
cni,arz,0.1981981981981982,0.1069545587507829,results
stp,arz,0.1981981981981982,0.0959418250058644,results
nas,arz,0.2072072072072072,0.097005772005772,results
wal,arz,0.2522522522522522,0.1336085509472606,results
tdx,arz,0.2616822429906542,0.1243516761543327,results
sxb,arz,0.2162162162162162,0.1067251461988304,results
ssg,arz,0.1981981981981982,0.100595238095238,results
dob,arz,0.2363636363636363,0.1142857142857142,results
cot,arz,0.1711711711711711,0.0595238095238095,results
ceb,arz,0.2972972972972973,0.1801974830452406,results
bfz,arz,0.4414414414414414,0.2785156020450138,results
sus,arz,0.2072072072072072,0.0928243195475432,results
npi,arz,0.4324324324324324,0.262824765063571,results
kbc,arz,0.1891891891891892,0.0838312173263629,results
ino,arz,0.1743119266055046,0.0674242424242424,results
ncu,arz,0.1727272727272727,0.051490514905149,results
agd,arz,0.1891891891891892,0.1001699707713813,results
bvd,arz,0.2342342342342342,0.1118538324420677,results
kyz,arz,0.1574074074074074,0.0472222222222222,results
bmu,arz,0.1801801801801801,0.0613839285714285,results
heb,arz,0.4414414414414414,0.2655913978494623,results
arn,arz,0.2072072072072072,0.0929487179487179,results
aon,arz,0.1801801801801801,0.0614193548387096,results
cmn,arz,0.3873873873873873,0.2363894584947216,results
kij,arz,0.1711711711711711,0.05961938745168,results
ots,arz,0.1711711711711711,0.0487179487179487,results
aoj,arz,0.2037037037037037,0.0973284760170006,results
hat,arz,0.1621621621621621,0.0781703362348523,results
hch,arz,0.1621621621621621,0.0569800569800569,results
lac,arz,0.1711711711711711,0.0487179487179487,results
tte,arz,0.1759259259259259,0.0817105765559373,results
kyq,arz,0.1711711711711711,0.0510752688172043,results
yap,arz,0.1981981981981982,0.0943480195816644,results
zia,arz,0.1621621621621621,0.0773109243697479,results
mxq,arz,0.1711711711711711,0.0587383473617521,results
deu,arz,0.3873873873873873,0.2377587936098574,results
bod,arz,0.2612612612612612,0.151847338802344,results
mgh,arz,0.1711711711711711,0.0799413274660799,results
nlx,arz,0.2612612612612612,0.126037851037851,results
ape,arz,0.1531531531531531,0.0446194225721784,results
mcb,arz,0.1531531531531531,0.0534614437053461,results
zad,arz,0.1621621621621621,0.0479999999999999,results
epo,arz,0.4144144144144144,0.2603485838779956,results
kwj,arz,0.2072072072072072,0.0984403823578735,results
bsj,arz,0.1904761904761904,0.0911168766987892,results
hot,arz,0.1926605504587156,0.0827970827970828,results
nhi,arz,0.1981981981981982,0.0805555555555555,results
cgc,arz,0.2702702702702703,0.1633477633477633,results
bre,arz,0.3333333333333333,0.2034823421396738,results
fil,arz,0.4684684684684684,0.3050182149362477,results
gub,arz,0.1636363636363636,0.0479999999999999,results
kmk,arz,0.2072072072072072,0.0877932293861497,results
mal,arz,0.3963963963963964,0.2398297491039426,results
nno,arz,0.3333333333333333,0.2089391047137526,results
qxn,arz,0.1891891891891892,0.0716925351071692,results
kik,arz,0.1711711711711711,0.0487179487179487,results
zpm,arz,0.1818181818181818,0.069047619047619,results
mps,arz,0.1711711711711711,0.0946689113355779,results
djr,arz,0.1559633027522936,0.0449735449735449,results
ghs,arz,0.1538461538461538,0.0914313399778516,results
kpr,arz,0.2252252252252252,0.1020021645021645,results
amk,arz,0.2162162162162162,0.0979672665851243,results
huv,arz,0.1801801801801801,0.0613756613756613,results
otn,arz,0.1621621621621621,0.046875,results
btt,arz,0.1981981981981982,0.0817935452081793,results
knf,arz,0.2072072072072072,0.1099667158883927,results
mks,arz,0.1891891891891892,0.0785920925747348,results
sgb,arz,0.2612612612612612,0.1298611111111111,results
zlm,arz,0.4684684684684684,0.2881484472098859,results
mna,arz,0.2252252252252252,0.1101010101010101,results
mxp,arz,0.1711711711711711,0.0587301587301587,results
zaw,arz,0.1891891891891892,0.0725806451612903,results
urd,arz,0.4684684684684684,0.2973792518736689,results
kan,arz,0.4864864864864865,0.2918540038274422,results
ndg,arz,0.3333333333333333,0.1802723196760264,results
nsn,arz,0.1621621621621621,0.0634920634920634,results
guh,arz,0.1636363636363636,0.046875,results
tuf,arz,0.1711711711711711,0.0490956072351421,results
pab,arz,0.1801801801801801,0.0692204301075268,results
poh,arz,0.1711711711711711,0.0490956072351421,results
nfa,arz,0.2385321100917431,0.1377640793851302,results
naf,arz,0.1651376146788991,0.0571815718157181,results
kup,arz,0.2129629629629629,0.0907356532356532,results
hlt,arz,0.1981981981981982,0.0905172413793103,results
ttc,arz,0.1891891891891892,0.0871219674310402,results
agu,arz,0.1727272727272727,0.0510752688172043,results
bgg,arz,0.2072072072072072,0.0923166087100513,results
bjz,arz,0.1743119266055046,0.0609649122807017,results
azg,arz,0.1621621621621621,0.0476190476190476,results
tnk,arz,0.1891891891891892,0.0768272425249169,results
heg,arz,0.2037037037037037,0.0950455653959697,results
kyf,arz,0.2522522522522522,0.1212121212121212,results
maq,arz,0.1801801801801801,0.0685185185185185,results
uli,arz,0.1891891891891892,0.0712393065334241,results
yom,arz,0.2612612612612612,0.1284603065660031,results
mau,arz,0.1711711711711711,0.0487179487179487,results
swh,arz,0.4234234234234234,0.2699041699041699,results
tpt,arz,0.1891891891891892,0.0774471950942539,results
sim,arz,0.1801801801801801,0.0613630192777627,results
bao,arz,0.1711711711711711,0.05961938745168,results
qvh,arz,0.1869158878504672,0.0767346293662083,results
kjs,arz,0.2432432432432432,0.1206804891015417,results
tgk,arz,0.1621621621621621,0.0491803278688524,results
bba,arz,0.1981981981981982,0.094298245614035,results
zaa,arz,0.1621621621621621,0.06265664160401,results
dah,arz,0.1545454545454545,0.0446194225721784,results
usp,arz,0.1531531531531531,0.0442708333333333,results
cpa,arz,0.1711711711711711,0.0490956072351421,results
guj,arz,0.5045045045045045,0.3268968361073624,results
ubu,arz,0.1441441441441441,0.0609567901234567,results
ukr,arz,0.4504504504504504,0.2849543312744407,results
pan,arz,0.4864864864864865,0.2905082430982343,results
bht,arz,0.3486238532110092,0.205629348513599,results
lww,arz,0.1801801801801801,0.0688405797101449,results
gym,arz,0.1801801801801801,0.0688405797101449,results
tku,arz,0.1711711711711711,0.0494791666666666,results
hix,arz,0.1727272727272727,0.0595238095238095,results
qxh,arz,0.1727272727272727,0.0490956072351421,results
jae,arz,0.1553398058252427,0.0455840455840455,results
cof,arz,0.1909090909090909,0.0719494409333981,results
tav,arz,0.1711711711711711,0.0498687664041994,results
aii,arz,0.1711711711711711,0.0487179487179487,results
lat,arz,0.4504504504504504,0.2646209999151175,results
fuh,arz,0.2072072072072072,0.0976190476190476,results
mvn,arz,0.1981981981981982,0.0877470355731225,results
zyp,arz,0.1711711711711711,0.0498687664041994,results
mti,arz,0.1981981981981982,0.0848441758502192,results
srn,arz,0.2432432432432432,0.1249158249158249,results
caf,arz,0.1531531531531531,0.0464480874316939,results
sqi,arz,0.4504504504504504,0.2869363001208843,results
udu,arz,0.2252252252252252,0.1053306466385785,results
sue,arz,0.2342342342342342,0.1122830147220391,results
msb,arz,0.3333333333333333,0.2037504086684414,results
zaj,arz,0.1891891891891892,0.0816173972137275,results
quc,arz,0.1621621621621621,0.0472440944881889,results
toc,arz,0.1711711711711711,0.0487179487179487,results
alp,arz,0.2072072072072072,0.0991171081126103,results
awb,arz,0.1711711711711711,0.0722222222222222,results
klv,arz,0.1801801801801801,0.0615915250061591,results
cco,arz,0.1711711711711711,0.0487179487179487,results
emp,arz,0.1891891891891892,0.0732886904761904,results
met,arz,0.1801801801801801,0.075,results
chq,arz,0.1711711711711711,0.0490956072351421,results
trc,arz,0.1711711711711711,0.0704534540714824,results
bmr,arz,0.2162162162162162,0.0999606454151908,results
zho,arz,0.45,0.2674723846653671,results
aka,arz,0.2432432432432432,0.117129710524783,results
xon,arz,0.2342342342342342,0.1142857142857142,results
azb,arz,0.4684684684684684,0.2965820350516587,results
nag,arz,0.2522522522522522,0.1201465201465201,results
cbc,arz,0.1711711711711711,0.0498687664041994,results
apy,arz,0.1711711711711711,0.0487179487179487,results
yka,arz,0.2252252252252252,0.1020021645021645,results
knj,arz,0.1801801801801801,0.0698924731182795,results
gui,arz,0.2162162162162162,0.0957297373226576,results
ikw,arz,0.2252252252252252,0.1063973063973064,results
xed,arz,0.1891891891891892,0.1017112868282534,results
ter,arz,0.1711711711711711,0.0490956072351421,results
zai,arz,0.2522522522522522,0.1348574975742344,results
tvt,arz,0.1531531531531531,0.046070460704607,results
zsm,arz,0.4504504504504504,0.2787387387387387,results
lbm,arz,0.4684684684684684,0.3049638709189271,results
som,arz,0.3693693693693693,0.2303569099783888,results
mni,arz,0.1891891891891892,0.0721145885080311,results
myy,arz,0.1801801801801801,0.0685185185185185,results
atg,arz,0.1981981981981982,0.0817533625020256,results
pao,arz,0.2211538461538461,0.1062158469945355,results
cwe,arz,0.1981981981981982,0.0947435897435897,results
rai,arz,0.1711711711711711,0.0771796641361858,results
eng,arz,0.4234234234234234,0.2643537696768848,results
mee,arz,0.1621621621621621,0.0672268907563025,results
cak,arz,0.1801801801801801,0.0613839285714285,results
pri,arz,0.209090909090909,0.0938405797101449,results
myu,arz,0.1727272727272727,0.0599330160408954,results
snc,arz,0.1531531531531531,0.0716552424473216,results
snn,arz,0.1801801801801801,0.0626102292768959,results
yva,arz,0.2342342342342342,0.1189919993154494,results
poi,arz,0.1801801801801801,0.0797720797720797,results
yml,arz,0.205607476635514,0.1041310541310541,results
zpq,arz,0.1711711711711711,0.0487179487179487,results
hns,arz,0.1891891891891892,0.0881720430107527,results
cym,arz,0.3513513513513513,0.2154339963833634,results
maj,arz,0.1711711711711711,0.065879574970484,results
ign,arz,0.1801801801801801,0.0758598521375763,results
tmd,arz,0.2363636363636363,0.1122931442080378,results
toj,arz,0.1801801801801801,0.075,results
con,arz,0.1711711711711711,0.0589842494374799,results
atd,arz,0.1711711711711711,0.0587301587301587,results
mkl,arz,0.1981981981981982,0.0910493827160493,results
zos,arz,0.1801801801801801,0.068825910931174,results
zpu,arz,0.2072072072072072,0.1006541778174249,results
akh,arz,0.1818181818181818,0.0702222222222222,results
ron,arz,0.4324324324324324,0.2681577629200514,results
chz,arz,0.1711711711711711,0.0487179487179487,results
aia,arz,0.2522522522522522,0.1233872859488623,results
meu,arz,0.2432432432432432,0.1201888162672476,results
tnp,arz,0.1981981981981982,0.0976731601731601,results
dad,arz,0.1981981981981982,0.0946318788424051,results
nhe,arz,0.1801801801801801,0.0613630192777627,results
cnt,arz,0.1711711711711711,0.0487179487179487,results
tna,arz,0.1666666666666666,0.0653481127291168,results
hui,arz,0.2072072072072072,0.0943917169974115,results
mic,arz,0.1981981981981982,0.0914828550979243,results
cpu,arz,0.1801801801801801,0.070285864148964,results
muy,arz,0.1891891891891892,0.081453634085213,results
ake,arz,0.1621621621621621,0.0561155913978494,results
spl,arz,0.174757281553398,0.0499999999999999,results
imo,arz,0.1351351351351351,0.0623427133379089,results
zac,arz,0.2522522522522522,0.125,results
nhw,arz,0.1621621621621621,0.0561714708056171,results
dik,arz,0.1711711711711711,0.0588814979058881,results
zam,arz,0.1801801801801801,0.0617164898746383,results
kaq,arz,0.1891891891891892,0.0826086956521739,results
bps,arz,0.1981981981981982,0.0944863875543354,results
jvn,arz,0.3363636363636363,0.1879411040099705,results
wim,arz,0.1743119266055046,0.0519125683060109,results
lex,arz,0.1818181818181818,0.0688405797101449,results
ndj,arz,0.1891891891891892,0.094598594154643,results
jac,arz,0.1711711711711711,0.0490956072351421,results
tbk,arz,0.2018348623853211,0.0922188094193359,results
tzo,arz,0.1711711711711711,0.0747435897435897,results
zao,arz,0.1801801801801801,0.0689825080068982,results
spy,arz,0.1711711711711711,0.0490956072351421,results
cbk,arz,0.3513513513513513,0.2196102752880921,results
aby,arz,0.2285714285714285,0.1113574772111357,results
gwi,arz,0.1727272727272727,0.0490956072351421,results
pib,arz,0.1711711711711711,0.0506666666666666,results
chk,arz,0.1801801801801801,0.0847448152495947,results
ewe,arz,0.2252252252252252,0.1057585825027685,results
maa,arz,0.1711711711711711,0.0502645502645502,results
kmu,arz,0.1363636363636363,0.0587761674718196,results
nii,arz,0.1574074074074074,0.046070460704607,results
byx,arz,0.1743119266055046,0.0598915989159891,results
cbs,arz,0.1944444444444444,0.0922733077905491,results
nob,arz,0.3545454545454545,0.2047154471544715,results
otm,arz,0.1801801801801801,0.0702326002353154,results
tcs,arz,0.2072072072072072,0.1007699275362318,results
spa,arz,0.4054054054054054,0.2496966387574323,results
yaa,arz,0.1636363636363636,0.0479999999999999,results
nde,arz,0.3333333333333333,0.2342555105713,results
mcq,arz,0.1727272727272727,0.0748299319727891,results
cui,arz,0.1711711711711711,0.0490956072351421,results
bgc,arz,0.3873873873873873,0.2640559732664996,results
snp,arz,0.2432432432432432,0.124047619047619,results
quh,arz,0.1711711711711711,0.0490956072351421,results
auc,arz,0.1801801801801801,0.0613839285714285,results
amr,arz,0.1818181818181818,0.0618248456790123,results
bsn,arz,0.2,0.0802387267904509,results
tpi,arz,0.1981981981981982,0.0982875908984283,results
qwh,arz,0.2072072072072072,0.0981999357119897,results
ebk,arz,0.1891891891891892,0.0901098901098901,results
acf,arz,0.1441441441441441,0.0514367816091954,results
bhl,arz,0.1981981981981982,0.0805555555555555,results
dwr,arz,0.2882882882882883,0.1476254053023078,results
kze,arz,0.1711711711711711,0.0588814979058881,results
mqj,arz,0.1801801801801801,0.0737928348909657,results
wiv,arz,0.2162162162162162,0.101010101010101,results
nnq,arz,0.2612612612612612,0.1331732626814594,results
are,arz,0.1711711711711711,0.0490956072351421,results
wos,arz,0.1801801801801801,0.0618279569892473,results
arb,arz,0.4414414414414414,0.26947689090778,results
hau,arz,0.4054054054054054,0.2612449783502415,results
gvs,arz,0.2181818181818181,0.1056199821587868,results
bdd,arz,0.1636363636363636,0.0635208711433756,results
noa,arz,0.1818181818181818,0.0753968253968253,results
spp,arz,0.1818181818181818,0.0745377365278077,results
okv,arz,0.1801801801801801,0.0840682948891904,results
mlh,arz,0.1621621621621621,0.0465116279069767,results
agn,arz,0.1891891891891892,0.0836363636363636,results
xsi,arz,0.2522522522522522,0.1217948717948718,results
wuv,arz,0.1981981981981982,0.0915109034267912,results
amr,ben,0.2454545454545454,0.1613532887726436,results
mbs,ben,0.2612612612612612,0.1963119371591817,results
ssd,ben,0.1441441441441441,0.0440771349862259,results
ake,ben,0.1711711711711711,0.0494791666666666,results
mux,ben,0.1621621621621621,0.0465116279069767,results
qvz,ben,0.1711711711711711,0.0908212560386473,results
wiu,ben,0.1636363636363636,0.0476190476190476,results
heg,ben,0.1944444444444444,0.0853302162478083,results
yut,ben,0.1727272727272727,0.0498687664041994,results
ceb,ben,0.3243243243243243,0.247539836212605,results
npi,ben,0.7297297297297297,0.7006546978817961,results
caf,ben,0.1531531531531531,0.0772620431357355,results
kik,ben,0.1711711711711711,0.0494791666666666,results
guc,ben,0.1801801801801801,0.0726600985221674,results
cbi,ben,0.2972972972972973,0.2032051282051281,results
kpg,ben,0.1711711711711711,0.0797305764411027,results
tfr,ben,0.1636363636363636,0.0476190476190476,results
tim,ben,0.1727272727272727,0.0490956072351421,results
chf,ben,0.3243243243243243,0.2140666334120454,results
npl,ben,0.1981981981981982,0.1233543889890639,results
aii,ben,0.1891891891891892,0.0728572721513259,results
cth,ben,0.1711711711711711,0.0494791666666666,results
jpn,ben,0.6396396396396397,0.6029571429660636,results
apz,ben,0.1891891891891892,0.0736782902137232,results
cub,ben,0.1711711711711711,0.0498687664041994,results
kyz,ben,0.1851851851851851,0.1009986225895316,results
maj,ben,0.1801801801801801,0.0817460317460317,results
tke,ben,0.1621621621621621,0.0970308836607648,results
nhu,ben,0.1711711711711711,0.0603394650315471,results
tvt,ben,0.1981981981981982,0.0957806383619391,results
daa,ben,0.1621621621621621,0.0564871273712737,results
zpv,ben,0.1801801801801801,0.102532521780642,results
gux,ben,0.2162162162162162,0.1135635635635635,results
cpc,ben,0.1711711711711711,0.0498687664041994,results
boj,ben,0.1621621621621621,0.0555028462998102,results
